"ENSEMBL_ID"	"Gene_Symbol"	"Gene_Length"	"CS52old.ISO_3"
"ENSG00000234020"	"CHIAP3"	1133	0
"ENSG00000236012"	"HIGD1AP12"	281	0
"ENSG00000227179"	"PGCP1"	1358	0
"ENSG00000085465"	"OVGP1"	2567	43
"ENSG00000260948"	"AL390195.2"	2023	64
"ENSG00000233337"	"UBE2FP3"	524	0
"ENSG00000243960"	"AL390195.1"	861	8
"ENSG00000116455"	"WDR77"	2805	258
"ENSG00000199890"	"RF00019"	111	0
"ENSG00000116459"	"ATP5PB"	3383	3298
"ENSG00000143110"	"C1orf162"	2768	31
"ENSG00000121933"	"TMIGD3"	2283	2
"ENSG00000200360"	"RNU6-792P"	107	0
"ENSG00000282608"	"ADORA3"	2687	0
"ENSG00000116473"	"RAP1A"	5532	2201
"ENSG00000231346"	"LINC01160"	1377	1
"ENSG00000215867"	"KRT18P57"	1254	1
"ENSG00000201028"	"RNU6-151P"	107	0
"ENSG00000197852"	"INKA2"	6290	6
"ENSG00000284755"	"AL049557.1"	5865	1
"ENSG00000227811"	"INKA2-AS1"	2131	14
"ENSG00000284830"	"AL049557.2"	4326	0
"ENSG00000064703"	"DDX20"	6019	924
"ENSG00000171385"	"KCND3"	7863	1258
"ENSG00000232558"	"KCND3-IT1"	376	0
"ENSG00000237556"	"KCND3-AS1"	777	0
"ENSG00000231437"	"LINC01750"	3590	9
"ENSG00000231246"	"AL445426.1"	547	0
"ENSG00000234388"	"TXNP3"	301	0
"ENSG00000238761"	"RF01210"	104	0
"ENSG00000143079"	"CTTNBP2NL"	7404	2192
"ENSG00000283296"	"MIR4256"	64	0
"ENSG00000134245"	"WNT2B"	12561	2142
"ENSG00000273483"	"AL354760.1"	643	3
"ENSG00000007341"	"ST7L"	8111	581
"ENSG00000116489"	"CAPZA1"	4130	6164
"ENSG00000235299"	"MRPL53P1"	319	0
"ENSG00000252750"	"RNU7-70P"	66	0
"ENSG00000155363"	"MOV10"	6509	1050
"ENSG00000225075"	"AL603832.1"	449	0
"ENSG00000155366"	"RHOC"	4028	938
"ENSG00000271810"	"AL603832.3"	1078	1
"ENSG00000155367"	"PPM1J"	2874	17
"ENSG00000261595"	"AL603832.2"	2125	2
"ENSG00000184599"	"FAM19A3"	1282	68
"ENSG00000234790"	"NUTF2P4"	381	0
"ENSG00000215866"	"LINC01356"	1823	0
"ENSG00000224167"	"AL390729.1"	587	0
"ENSG00000228040"	"AL390729.2"	156	0
"ENSG00000155380"	"SLC16A1"	5312	4761
"ENSG00000229020"	"AKR7A2P1"	915	0
"ENSG00000226419"	"SLC16A1-AS1"	10138	339
"ENSG00000238198"	"AL357055.3"	2459	17
"ENSG00000198799"	"LRIG2"	12456	1758
"ENSG00000237278"	"RLIMP2"	1563	1
"ENSG00000233839"	"AL357055.1"	410	1
"ENSG00000236887"	"AL357055.2"	434	0
"ENSG00000081026"	"MAGI3"	8180	1144
"ENSG00000232499"	"AL391058.1"	1029	7
"ENSG00000238256"	"MTND5P20"	143	0
"ENSG00000116793"	"PHTF1"	7170	874
"ENSG00000232450"	"AL133517.1"	748	6
"ENSG00000081019"	"RSBN1"	6819	947
"ENSG00000231128"	"AL137856.1"	1080	0
"ENSG00000134242"	"PTPN22"	4503	2
"ENSG00000226167"	"AP4B1-AS1"	1734	1
"ENSG00000188761"	"BCL2L15"	7709	7
"ENSG00000134262"	"AP4B1"	5369	434
"ENSG00000118655"	"DCLRE1B"	3940	285
"ENSG00000235527"	"HIPK1-AS1"	3087	8
"ENSG00000163349"	"HIPK1"	9280	3062
"ENSG00000116774"	"OLFML3"	2821	7562
"ENSG00000270780"	"AL591742.1"	565	0
"ENSG00000282048"	"AL591742.2"	2119	0
"ENSG00000134207"	"SYT6"	5104	10
"ENSG00000232895"	"AL121999.1"	332	0
"ENSG00000273698"	"MRPL57P1"	265	0
"ENSG00000271419"	"AL035410.2"	864	0
"ENSG00000197323"	"TRIM33"	9574	3210
"ENSG00000226984"	"AL035410.1"	427	0
"ENSG00000225650"	"EIF2S2P5"	968	0
"ENSG00000201114"	"RF00019"	109	0
"ENSG00000236480"	"PKMP1"	1523	2
"ENSG00000116752"	"BCAS2"	1299	1012
"ENSG00000175984"	"DENND2C"	7413	258
"ENSG00000116748"	"AMPD1"	3082	0
"ENSG00000242769"	"RN7SL432P"	298	0
"ENSG00000213281"	"NRAS"	4449	4970
"ENSG00000009307"	"CSDE1"	5778	41128
"ENSG00000201900"	"RNY1P13"	105	0
"ENSG00000052723"	"SIKE1"	5894	3057
"ENSG00000227970"	"NR1H5P"	1377	0
"ENSG00000198765"	"SYCP1"	4338	1
"ENSG00000134200"	"TSHB"	537	13
"ENSG00000134198"	"TSPAN2"	3410	931
"ENSG00000233730"	"LINC01765"	491	0
"ENSG00000285698"	"AL049825.1"	1354	1
"ENSG00000228035"	"NGF-AS1"	2610	0
"ENSG00000134259"	"NGF"	1047	18
"ENSG00000226973"	"AL512638.1"	794	0
"ENSG00000274468"	"AL512638.2"	298	0
"ENSG00000229101"	"ELOCP20"	345	0
"ENSG00000232185"	"CNOT7P2"	832	0
"ENSG00000270631"	"AL592436.1"	558	0
"ENSG00000239984"	"RN7SL420P"	298	0
"ENSG00000207502"	"RF00406"	134	0
"ENSG00000173218"	"VANGL1"	9062	564
"ENSG00000118729"	"CASQ2"	2769	5
"ENSG00000177551"	"NHLH2"	7541	0
"ENSG00000214204"	"HNRNPA1P43"	910	2
"ENSG00000271143"	"AL357137.1"	203	0
"ENSG00000228127"	"LINC01649"	1864	0
"ENSG00000163393"	"SLC22A15"	5292	683
"ENSG00000237993"	"AL365318.1"	705	0
"ENSG00000173212"	"MAB21L3"	3256	0
"ENSG00000235933"	"LINC01779"	914	0
"ENSG00000221040"	"RF00012"	216	0
"ENSG00000163399"	"ATP1A1"	7261	17721
"ENSG00000203865"	"ATP1A1-AS1"	2458	42
"ENSG00000212385"	"RNU6-817P"	104	2
"ENSG00000233154"	"LINC01762"	1701	2
"ENSG00000230381"	"AL136376.1"	515	0
"ENSG00000200547"	"RF00019"	92	0
"ENSG00000224950"	"AL390066.1"	2302	4
"ENSG00000116815"	"CD58"	1783	183
"ENSG00000177173"	"NAP1L4P1"	1157	7
"ENSG00000264419"	"MIR548AC"	88	0
"ENSG00000143061"	"IGSF3"	7400	1939
"ENSG00000211543"	"MIR320B1"	79	0
"ENSG00000203864"	"C1orf137"	386	0
"ENSG00000231072"	"GAPDHP64"	1003	0
"ENSG00000223489"	"NEFHP1"	2629	0
"ENSG00000116824"	"CD2"	1679	3
"ENSG00000225079"	"FTH1P22"	520	0
"ENSG00000272715"	"AL157904.1"	383	0
"ENSG00000134247"	"PTGFRN"	6352	1212
"ENSG00000252510"	"RNA5SP55"	125	0
"ENSG00000134256"	"CD101"	3828	4
"ENSG00000236137"	"AL445231.1"	1946	2
"ENSG00000116830"	"TTF2"	10181	765
"ENSG00000215930"	"MIR942"	86	0
"ENSG00000134253"	"TRIM45"	4368	94
"ENSG00000228453"	"RPS15AP9"	381	0
"ENSG00000134258"	"VTCN1"	3027	10
"ENSG00000277141"	"RF00017"	297	0
"ENSG00000235202"	"LINC01525"	511	0
"ENSG00000271427"	"AL358072.1"	575	9
"ENSG00000198162"	"MAN1A2"	9667	3667
"ENSG00000279513"	"AL157902.2"	1492	5
"ENSG00000226755"	"VPS25P1"	508	0
"ENSG00000236866"	"AL157902.1"	1091	0
"ENSG00000183508"	"TENT5C"	5751	422
"ENSG00000213262"	"VDAC2P3"	828	0
"ENSG00000212266"	"RF00561"	122	0
"ENSG00000270719"	"AL390877.1"	214	1
"ENSG00000228217"	"PNRC2P1"	420	1
"ENSG00000196505"	"GDAP2"	10496	769
"ENSG00000065183"	"WDR3"	10275	1704
"ENSG00000155761"	"SPAG17"	9552	4
"ENSG00000222209"	"RNA5SP56"	118	0
"ENSG00000226126"	"PSMC1P12"	1314	1
"ENSG00000229911"	"AL139148.1"	680	0
"ENSG00000092607"	"TBX15"	4349	1
"ENSG00000226172"	"AL139420.1"	653	0
"ENSG00000239216"	"AL139420.2"	410	0
"ENSG00000116874"	"WARS2"	3847	934
"ENSG00000224238"	"WARS2-IT1"	2060	0
"ENSG00000223575"	"RBMX2P3"	957	2
"ENSG00000236804"	"RPS3AP12"	753	4
"ENSG00000231365"	"AL359915.2"	5462	213
"ENSG00000227056"	"RPL6P2"	783	0
"ENSG00000227712"	"AL359915.1"	898	3
"ENSG00000232650"	"LINC01780"	751	0
"ENSG00000194297"	"RNU1-75P"	129	0
"ENSG00000116882"	"HAO2"	1877	0
"ENSG00000230921"	"HAO2-IT1"	311	0
"ENSG00000203859"	"HSD3B2"	2336	1
"ENSG00000232780"	"GAPDHP74"	915	1
"ENSG00000203858"	"HSD3BP2"	1118	0
"ENSG00000235595"	"GAPDHP23"	993	2
"ENSG00000187481"	"HSD3BP1"	1111	0
"ENSG00000229570"	"GAPDHP58"	1006	0
"ENSG00000203857"	"HSD3B1"	2443	3
"ENSG00000226443"	"GAPDHP32"	998	0
"ENSG00000249798"	"HSD3BP3"	994	0
"ENSG00000239873"	"GAPDHP27"	1020	1
"ENSG00000203855"	"HSD3BP4"	1120	0
"ENSG00000240244"	"GAPDHP33"	1013	0
"ENSG00000260941"	"LINC00622"	1570	2
"ENSG00000198857"	"HSD3BP5"	1132	0
"ENSG00000143067"	"ZNF697"	5041	617
"ENSG00000092621"	"PHGDH"	9217	2801
"ENSG00000134240"	"HMGCS2"	2571	0
"ENSG00000134193"	"REG4"	3493	0
"ENSG00000215864"	"NBPF7"	1326	0
"ENSG00000227205"	"PFN1P9"	433	0
"ENSG00000226446"	"NOTCH2P1"	624	0
"ENSG00000134249"	"ADAM30"	2963	0
"ENSG00000261662"	"AL359752.1"	1359	20
"ENSG00000134250"	"NOTCH2"	16807	7485
"ENSG00000273406"	"AC245008.1"	476	0
"ENSG00000207149"	"RNU6-465P"	101	0
"ENSG00000265808"	"SEC22B"	9034	4036
"ENSG00000274642"	"AC244669.2"	853	0
"ENSG00000277313"	"RF00100"	250	0
"ENSG00000223804"	"AC244669.1"	1107	6
"ENSG00000273727"	"RF00003"	162	0
"ENSG00000270392"	"PFN1P2"	1849	0
"ENSG00000270231"	"NBPF8"	5330	353
"ENSG00000275131"	"AC241952.1"	9444	314
"ENSG00000273694"	"RF00004"	145	0
"ENSG00000275933"	"RF00100"	250	0
"ENSG00000273136"	"NBPF26"	6032	75
"ENSG00000275538"	"RNVU1-19"	167	0
"ENSG00000263353"	"PPIAL4A"	660	0
"ENSG00000281741"	"AC241377.3"	1088	2
"ENSG00000226067"	"LINC00623"	2075	17
"ENSG00000277610"	"RNVU1-4"	164	4
"ENSG00000285215"	"AC241377.4"	1420	2
"ENSG00000275585"	"AC241377.2"	1314	0
"ENSG00000273516"	"RF00003"	146	0
"ENSG00000275296"	"AC241377.1"	406	0
"ENSG00000198019"	"FCGR1B"	3383	0
"ENSG00000234998"	"AC244453.3"	459	0
"ENSG00000233029"	"AC244453.2"	3543	0
"ENSG00000223345"	"HIST2H2BA"	756	0
"ENSG00000227193"	"AC244453.1"	494	0
"ENSG00000213244"	"HIST2H3DP1"	416	0
"ENSG00000268993"	"RPL22P6"	388	0
"ENSG00000188610"	"FAM72B"	3033	36
"ENSG00000171943"	"SRGAP2C"	7311	528
"ENSG00000275129"	"AC243994.1"	109	0
"ENSG00000230806"	"SRGAP2-AS1"	2649	0
"ENSG00000227082"	"AC244021.1"	4658	8
"ENSG00000228826"	"AL592494.1"	309	0
"ENSG00000233432"	"AL592494.2"	1548	1
"ENSG00000272583"	"AL592494.3"	464	2
"ENSG00000231752"	"EMBP1"	5745	7
"ENSG00000224857"	"LINC01691"	426	0
"ENSG00000276118"	"AC242852.1"	96	0
"ENSG00000277095"	"AC242852.2"	1807	0
"ENSG00000277702"	"AC239859.6"	213	2
"ENSG00000252830"	"RNA5SP533"	110	0
"ENSG00000264145"	"AC239859.4"	675	0
"ENSG00000274927"	"AC239859.5"	1232	0
"ENSG00000242943"	"NKAIN1P1"	582	0
"ENSG00000223495"	"AC239859.2"	318	0
"ENSG00000235887"	"AC239859.3"	408	0
"ENSG00000203825"	"AC239859.1"	2594	0
"ENSG00000179571"	"NBPF17P"	2119	1
"ENSG00000226028"	"PFN1P12"	534	0
"ENSG00000202167"	"RNU1-114P"	166	0
"ENSG00000207349"	"RNVU1-17"	164	0
"ENSG00000252826"	"RNU1-92P"	135	0
"ENSG00000206737"	"RNVU1-18"	164	0
"ENSG00000232721"	"AC239800.2"	2675	0
"ENSG00000223779"	"AC239800.1"	869	0
"ENSG00000242352"	"FAM91A3P"	2544	0
"ENSG00000270962"	"AC239800.3"	296	0
"ENSG00000263590"	"LINC02591"	5243	0
"ENSG00000252105"	"RNU1-143P"	146	0
"ENSG00000233430"	"AC239798.1"	1176	0
"ENSG00000237503"	"AC239798.3"	408	0
"ENSG00000265531"	"FCGR1CP"	1127	0
"ENSG00000240929"	"HIST2H2BB"	567	0
"ENSG00000234571"	"AC239798.2"	3540	0
"ENSG00000273213"	"AC239798.4"	2072	0
"ENSG00000230186"	"AC246680.1"	494	0
"ENSG00000203818"	"HIST2H3PS2"	411	0
"ENSG00000268074"	"RPL22P5"	389	0
"ENSG00000263513"	"FAM72C"	2297	7
"ENSG00000270872"	"SRGAP2D"	1021	10
"ENSG00000276674"	"IGKV1OR1-1"	347	0
"ENSG00000275075"	"AC244015.1"	99	0
"ENSG00000275767"	"AC244015.2"	1861	0
"ENSG00000232527"	"AC245595.1"	839	0
"ENSG00000276442"	"RNA5SP529"	110	0
"ENSG00000175658"	"DRD5P2"	2012	0
"ENSG00000276756"	"AC245595.2"	1476	0
"ENSG00000271567"	"PPIAL4E"	785	0
"ENSG00000271439"	"AC246785.4"	287	0
"ENSG00000207205"	"RNVU1-15"	165	0
"ENSG00000237343"	"AC246785.3"	314	0
"ENSG00000233586"	"AC246785.2"	513	0
"ENSG00000266338"	"NBPF15"	5306	705
"ENSG00000227212"	"PFN1P6"	399	0
"ENSG00000229002"	"AC246785.1"	264	0
"ENSG00000275291"	"RF00003"	162	0
"ENSG00000278099"	"RF00003"	165	0
"ENSG00000277918"	"RF00003"	164	2
"ENSG00000279782"	"PPIAL4F"	660	0
"ENSG00000277199"	"LINC01632"	939	0
"ENSG00000224363"	"FP700111.1"	2502	0
"ENSG00000278273"	"FP700107.1"	1178	0
"ENSG00000222854"	"RNA5SP59"	110	0
"ENSG00000273825"	"FP700111.2"	1892	0
"ENSG00000196369"	"SRGAP2B"	7230	127
"ENSG00000271644"	"AC242498.1"	111	0
"ENSG00000215784"	"FAM72D"	2397	2
"ENSG00000283752"	"AC241585.3"	686	0
"ENSG00000272419"	"LINC01145"	6056	10
"ENSG00000277678"	"RF00003"	146	0
"ENSG00000281571"	"AC241585.2"	1088	1
"ENSG00000223612"	"AC241585.1"	519	1
"ENSG00000256374"	"PPIAL4D"	495	0
"ENSG00000271291"	"AC245014.2"	287	0
"ENSG00000207501"	"RNVU1-14"	164	0
"ENSG00000276216"	"AC245014.3"	347	0
"ENSG00000236140"	"AC245014.1"	381	0
"ENSG00000162825"	"NBPF20"	18995	65
"ENSG00000234367"	"PFN1P3"	402	0
"ENSG00000270384"	"RF00003"	167	0
"ENSG00000270722"	"RF00003"	164	0
"ENSG00000278182"	"AC239860.2"	270	0
"ENSG00000275064"	"AC239860.1"	1270	0
"ENSG00000272150"	"NBPF25P"	3827	12
"ENSG00000117262"	"GPR89A"	5557	66
"ENSG00000174827"	"PDZK1"	2480	3
"ENSG00000117281"	"CD160"	3971	1
"ENSG00000265491"	"RNF115"	11041	1389
"ENSG00000186141"	"POLR3C"	2793	794
"ENSG00000186364"	"NUDT17"	1657	45
"ENSG00000131788"	"PIAS3"	4805	2110
"ENSG00000278549"	"MIR6736"	59	0
"ENSG00000198483"	"ANKRD35"	3363	54
"ENSG00000143127"	"ITGA10"	6320	7
"ENSG00000244619"	"AC243547.1"	408	0
"ENSG00000131779"	"PEX11B"	1838	482
"ENSG00000265241"	"RBM8A"	5585	1713
"ENSG00000211451"	"GNRHR2"	2511	33
"ENSG00000234222"	"LIX1L-AS1"	3248	5
"ENSG00000280778"	"AC243547.3"	1095	0
"ENSG00000271601"	"LIX1L"	3975	1969
"ENSG00000272031"	"ANKRD34A"	3677	72
"ENSG00000278431"	"AC243547.2"	234	0
"ENSG00000121851"	"POLR3GL"	1799	319
"ENSG00000265972"	"TXNIP"	3625	5989
"ENSG00000168509"	"HJV"	2418	0
"ENSG00000201558"	"RNVU1-6"	164	0
"ENSG00000233396"	"LINC01719"	2458	10
"ENSG00000271425"	"NBPF10"	13249	38
"ENSG00000213240"	"AC239799.1"	3411	0
"ENSG00000264343"	"NOTCH2NLA"	6443	36
"ENSG00000276509"	"AC239799.2"	2002	0
"ENSG00000201789"	"RNU6-1071P"	101	0
"ENSG00000271121"	"NUDT4P2"	546	0
"ENSG00000277406"	"SEC22B4P"	1466	5
"ENSG00000270339"	"AC243756.1"	660	0
"ENSG00000273768"	"RF00003"	164	0
"ENSG00000274428"	"RF00003"	160	0
"ENSG00000277655"	"AC245407.1"	451	0
"ENSG00000276975"	"HYDIN2"	17641	2
"ENSG00000274408"	"RNA5SP536"	123	0
"ENSG00000274450"	"RF00619"	117	0
"ENSG00000268043"	"NBPF12"	7272	301
"ENSG00000244371"	"PFN1P8"	543	0
"ENSG00000234225"	"AC244394.2"	884	0
"ENSG00000227242"	"NBPF13P"	1783	0
"ENSG00000225603"	"AC244394.1"	1665	1
"ENSG00000201142"	"RNU1-151P"	125	0
"ENSG00000230832"	"AC241584.1"	1241	3
"ENSG00000283342"	"AC241584.2"	2090	0
"ENSG00000131791"	"PRKAB2"	5460	1671
"ENSG00000180867"	"PDIA3P1"	3328	270
"ENSG00000237188"	"AC242426.2"	1027	2
"ENSG00000131781"	"FMO5"	5986	57
"ENSG00000226015"	"CCT8P1"	1657	39
"ENSG00000236806"	"RPL7AP15"	795	0
"ENSG00000131778"	"CHD1L"	3376	908
"ENSG00000278811"	"LINC00624"	5564	1
"ENSG00000213226"	"AC242426.1"	960	0
"ENSG00000226653"	"OR13Z1P"	848	0
"ENSG00000207209"	"RF00019"	102	0
"ENSG00000272443"	"OR13Z2P"	555	0
"ENSG00000272480"	"OR13Z3P"	391	0
"ENSG00000116128"	"BCL9"	6420	1409
"ENSG00000162836"	"ACP6"	11960	2830
"ENSG00000277762"	"RN7SL261P"	282	0
"ENSG00000227139"	"AC241644.1"	446	0
"ENSG00000265107"	"GJA5"	3292	2492
"ENSG00000274415"	"AC241644.3"	668	3
"ENSG00000234190"	"AC241644.2"	480	1
"ENSG00000223728"	"AC239801.1"	1398	0
"ENSG00000121634"	"GJA8"	1302	0
"ENSG00000188092"	"GPR89B"	5143	72
"ENSG00000215859"	"PDZK1P1"	3674	0
"ENSG00000273059"	"AC239803.2"	430	5
"ENSG00000206791"	"RNU1-129P"	167	0
"ENSG00000274372"	"AC239803.3"	588	0
"ENSG00000206585"	"RNVU1-7"	164	0
"ENSG00000229828"	"PDE4DIPP1"	1641	0
"ENSG00000263956"	"NBPF11"	5947	254
"ENSG00000225080"	"PFN1P4"	402	0
"ENSG00000198658"	"ABHD17AP1"	933	1
"ENSG00000227733"	"AC239809.3"	10337	0
"ENSG00000232265"	"AC239803.1"	2813	0
"ENSG00000238765"	"RNA5SP57"	123	0
"ENSG00000224335"	"AC239809.1"	217	0
"ENSG00000227700"	"AC239809.2"	517	0
"ENSG00000199879"	"RNU1-120P"	157	0
"ENSG00000234283"	"LINC01731"	420	0
"ENSG00000228626"	"AC245100.3"	285	0
"ENSG00000274020"	"LINC01138"	7495	38
"ENSG00000238107"	"AC245100.6"	1918	1
"ENSG00000224481"	"AC245100.1"	2157	1
"ENSG00000235988"	"AC245100.5"	331	0
"ENSG00000252744"	"RF00019"	124	0
"ENSG00000283676"	"MIR5087"	76	0
"ENSG00000202408"	"RNU1-122P"	156	0
"ENSG00000272824"	"AC245100.7"	442	2
"ENSG00000207340"	"RNVU1-1"	164	5
"ENSG00000252135"	"RNVU1-2"	135	0
"ENSG00000278596"	"MIR6077"	82	0
"ENSG00000238825"	"RNU1-13P"	162	0
"ENSG00000231551"	"AC245100.4"	3330	5
"ENSG00000201183"	"RNVU1-3"	161	0
"ENSG00000225871"	"AC245100.2"	1679	0
"ENSG00000285062"	"AC245100.9"	140	0
"ENSG00000280649"	"AC245100.8"	1058	0
"ENSG00000236334"	"PPIAL4G"	3856	0
"ENSG00000274210"	"RF00003"	165	0
"ENSG00000270629"	"NBPF14"	12116	96
"ENSG00000252515"	"RNU6-1171P"	101	0
"ENSG00000177144"	"NUDT4B"	1206	0
"ENSG00000275140"	"SEC22B3"	576	0
"ENSG00000271546"	"AC245389.1"	529	0
"ENSG00000178104"	"PDE4DIP"	27623	4705
"ENSG00000252656"	"RN7SKP88"	250	0
"ENSG00000222788"	"RNU2-38P"	79	0
"ENSG00000254913"	"AC239802.1"	406	0
"ENSG00000255148"	"AC239802.2"	554	0
"ENSG00000254539"	"AC239804.1"	869	0
"ENSG00000269713"	"NBPF9"	9046	292
"ENSG00000274019"	"AC239804.2"	522	0
"ENSG00000201699"	"RNU1-59P"	162	0
"ENSG00000274265"	"AC245297.3"	1331	19
"ENSG00000215861"	"AC245297.1"	933	45
"ENSG00000272755"	"AC245297.2"	565	0
"ENSG00000273591"	"RF00100"	250	0
"ENSG00000274423"	"SEC22B2"	573	0
"ENSG00000271383"	"NBPF19"	18785	195
"ENSG00000263464"	"PPIAL4C"	600	0
"ENSG00000277147"	"LINC00869"	8611	19
"ENSG00000284964"	"AC242842.2"	143	0
"ENSG00000275557"	"AC242842.1"	447	0
"ENSG00000206828"	"RF00003"	164	4
"ENSG00000284842"	"FAM91A2P"	2536	0
"ENSG00000234232"	"AC243772.3"	3340	0
"ENSG00000275229"	"RNU1-68P"	146	0
"ENSG00000226500"	"AC243772.1"	410	0
"ENSG00000150337"	"FCGR1A"	2998	0
"ENSG00000203814"	"HIST2H2BF"	3196	22
"ENSG00000233030"	"AC243772.2"	3543	0
"ENSG00000183598"	"HIST2H3D"	411	0
"ENSG00000270882"	"HIST2H4A"	1876	0
"ENSG00000203811"	"HIST2H3C"	1656	0
"ENSG00000203812"	"HIST2H2AA3"	549	0
"ENSG00000220323"	"HIST2H2BD"	3612	1370
"ENSG00000261716"	"HIST2H2BC"	6440	1214
"ENSG00000272196"	"HIST2H2AA4"	564	0
"ENSG00000203852"	"HIST2H3A"	1656	0
"ENSG00000270276"	"HIST2H4B"	1929	0
"ENSG00000264207"	"AC239868.1"	1234	0
"ENSG00000184678"	"HIST2H2BE"	2194	415
"ENSG00000184260"	"HIST2H2AC"	390	1
"ENSG00000184270"	"HIST2H2AB"	393	1
"ENSG00000178096"	"BOLA1"	1461	42
"ENSG00000159164"	"SV2A"	4824	451
"ENSG00000143368"	"SF3B4"	2245	1039
"ENSG00000014914"	"MTMR11"	4562	769
"ENSG00000264522"	"OTUD7B"	12177	1359
"ENSG00000285184"	"AC244033.2"	3269	61
"ENSG00000223945"	"AC244033.1"	870	0
"ENSG00000136631"	"VPS45"	6637	1243
"ENSG00000023902"	"PLEKHO1"	6565	456
"ENSG00000285554"	"AC242988.2"	1155	3
"ENSG00000266187"	"RN7SL480P"	294	0
"ENSG00000143401"	"ANP32E"	3605	3762
"ENSG00000222222"	"RNU2-17P"	190	1
"ENSG00000276110"	"AC242988.1"	714	0
"ENSG00000118298"	"CA14"	3833	29
"ENSG00000117362"	"APH1A"	3473	3045
"ENSG00000118292"	"C1orf54"	1351	145
"ENSG00000159208"	"CIART"	2696	75
"ENSG00000266472"	"MRPS21"	1641	1722
"ENSG00000117360"	"PRPF3"	5373	1343
"ENSG00000163125"	"RPRD2"	8738	2348
"ENSG00000143374"	"TARS2"	4077	670
"ENSG00000283933"	"MIR6878"	66	0
"ENSG00000143369"	"ECM1"	3360	92
"ENSG00000228126"	"FALEC"	566	10
"ENSG00000237781"	"AL356356.1"	665	6
"ENSG00000143382"	"ADAMTSL4"	6432	245
"ENSG00000264553"	"MIR4257"	86	0
"ENSG00000203804"	"ADAMTSL4-AS1"	2622	32
"ENSG00000277452"	"RN7SL473P"	299	5
"ENSG00000274963"	"RN7SL600P"	299	6
"ENSG00000143384"	"MCL1"	4371	11448
"ENSG00000253047"	"RF00561"	121	6
"ENSG00000143420"	"ENSA"	5493	2808
"ENSG00000276103"	"RF00015"	117	4
"ENSG00000143457"	"GOLPH3L"	3329	1782
"ENSG00000143452"	"HORMAD1"	2405	0
"ENSG00000206931"	"RNU6-1042P"	107	0
"ENSG00000163131"	"CTSS"	4228	6
"ENSG00000236713"	"AL356292.1"	373	0
"ENSG00000143387"	"CTSK"	1887	153
"ENSG00000224690"	"UBE2D3P3"	425	0
"ENSG00000143437"	"ARNT"	6516	2919
"ENSG00000200175"	"RNU6-1309P"	108	0
"ENSG00000224800"	"RPS27AP6"	448	1
"ENSG00000283324"	"CTXND2"	1229	1
"ENSG00000229357"	"CYCSP51"	318	0
"ENSG00000143379"	"SETDB1"	7093	2294
"ENSG00000143418"	"CERS2"	4644	4540
"ENSG00000259357"	"AL590133.2"	778	19
"ENSG00000231073"	"AL590133.1"	368	1
"ENSG00000143412"	"ANXA9"	1826	11
"ENSG00000143409"	"MINDY1"	3792	248
"ENSG00000143363"	"PRUNE1"	3156	640
"ENSG00000200759"	"RNU6-884P"	107	0
"ENSG00000163141"	"BNIPL"	3809	11
"ENSG00000143443"	"C1orf56"	2331	97
"ENSG00000197622"	"CDC42SE1"	4184	2710
"ENSG00000213190"	"MLLT11"	4075	1708
"ENSG00000143458"	"GABPB2"	9189	629
"ENSG00000233717"	"RPS29P29"	171	0
"ENSG00000261168"	"AL592424.1"	1536	12
"ENSG00000143434"	"SEMA6C"	5809	90
"ENSG00000163154"	"TNFAIP8L2"	1178	0
"ENSG00000163156"	"SCNM1"	3265	343
"ENSG00000163155"	"LYSMD1"	2508	418
"ENSG00000163157"	"TMOD4"	1843	0
"ENSG00000163159"	"VPS72"	4545	855
"ENSG00000143398"	"PIP5K1A"	5405	3769
"ENSG00000159352"	"PSMD4"	3027	1972
"ENSG00000232671"	"AL391069.2"	622	12
"ENSG00000143373"	"ZNF687"	6349	663
"ENSG00000143393"	"PI4KB"	5456	1816
"ENSG00000265753"	"RN7SL444P"	300	0
"ENSG00000273481"	"AL391069.4"	481	0
"ENSG00000143390"	"RFX5"	4586	1195
"ENSG00000224645"	"AL391069.1"	358	0
"ENSG00000237976"	"AL391069.3"	618	17
"ENSG00000143416"	"SELENBP1"	3504	702
"ENSG00000159377"	"PSMB4"	2158	3106
"ENSG00000143442"	"POGZ"	10272	3914
"ENSG00000238711"	"RNY4P25"	96	0
"ENSG00000143375"	"CGN"	6616	565
"ENSG00000252840"	"RF00405"	108	0
"ENSG00000143367"	"TUFT1"	3878	1476
"ENSG00000232536"	"AL365436.2"	526	10
"ENSG00000207606"	"MIR554"	96	3
"ENSG00000223861"	"AL365436.1"	495	4
"ENSG00000143376"	"SNX27"	16711	1476
"ENSG00000250734"	"AL391335.1"	535	0
"ENSG00000206635"	"RNU6-1062P"	107	0
"ENSG00000227045"	"AL589765.1"	386	2
"ENSG00000159409"	"CELF3"	4439	1
"ENSG00000178796"	"RIIAD1"	2261	0
"ENSG00000206980"	"RNU6-662P"	104	0
"ENSG00000269621"	"AL589765.7"	629	1
"ENSG00000236940"	"AL589765.3"	462	0
"ENSG00000143436"	"MRPL9"	1812	854
"ENSG00000143450"	"OAZ3"	4633	3
"ENSG00000249602"	"AL589765.4"	382	3
"ENSG00000232937"	"AL589765.2"	424	0
"ENSG00000268288"	"AL589765.5"	515	4
"ENSG00000182134"	"TDRKH"	5092	184
